label,red_mean,red_min,red_max,green_mean,green_min,green_max,blue_mean,blue_min,blue_max
water,37.341,31,61,59.391,53,92,84.411,77,110
water,51.396,27,88,75.322,48,86,85.559,66,92
water,63.1,57,68,90.182,85,96,90.101,84,95
water,32.147,29,36,57.391,54,61,79.441,76,83
water,47.572,28,96,79.94,54,100,80.197,62,98
water,29.558,25,36,53.559,47,66,77.41,73,83
water,24.97,23,27,45.233,43,48,68.533,64,71
water,27.046,23,30,48.9,46,52,71.962,68,76
water,52.163,45,58,72.43,65,78,89.024,84,95
water,41.982,38,48,68.3,64,75,88.6,84,94
water,26.609,24,31,47.428,45,50,69.947,66,73
water,24.375,21,27,41.715,39,44,67.52,65,72
water,50.017,45,54,78.255,71,82,88.525,84,92
water,36.32,33,41,66.086,63,72,88.116,84,92
water,47.886,43,53,73.484,69,78,117.65,113,123
water,25.229,23,29,49.212,47,53,79.228,74,82
water,36.164,31,50,62.667,56,77,84.927,80,98
water,38.221,35,44,59.732,56,66,79.897,76,84
water,24.007,20,27,41.094,39,44,67.181,64,71
water,23.309,20,27,42.97,40,46,70.478,66,75
water,23.261,20,27,42.892,40,47,72.325,69,76
water,41.681,37,45,64.178,61,69,85.342,81,90
water,90.463,86,95,124.832,122,129,125.355,120,129
water,90.109,85,104,122.039,117,135,123.233,118,137
water,24.142,21,27,41.232,39,44,67.253,64,71
water,43.618,30,145,63.722,52,133,85.628,77,137
water,23.469,20,43,59.352,55,79,84.245,79,105
water,28.804,25,47,52.215,47,77,76.545,72,87
water,38.65,35,49,67.472,64,78,86.414,82,97
water,82.816,62,100,108.107,99,114,114.988,110,119
water,23.497,20,28,43.459,41,47,72.977,69,77
water,38.678,34,58,66.067,60,89,87.227,81,107
water,23.19,20,27,42.784,40,46,71.779,67,76
water,92.245,84,102,107.626,103,113,114.595,111,119
water,86.604,79,98,117.366,111,125,118.488,113,125
water,23.062,20,27,43,40,46,72.559,69,76
water,23.539,20,43,45.179,40,65,73.182,69,81
water,23.163,20,28,42.915,40,46,72.481,69,76
water,46.064,42,51,71.491,68,76,115.524,111,121
water,28.614,25,41,65.104,61,77,91.191,86,101
water,45.458,38,67,72.227,63,88,109.371,103,119
water,64.165,55,134,109.157,99,138,110.618,102,136
water,73.639,39,255,121.312,97,238,124.113,94,198
water,71.376,62,97,120.549,114,130,99.54,93,114
water,41.835,32,52,69.647,54,87,84.572,78,92
water,73.504,67,139,90.729,86,142,101.113,95,151
water,88.918,82,104,121.766,116,139,119.76,113,135
water,40.812,35,46,60.592,56,66,85.483,80,89
water,67.222,60,76,91.075,84,98,95.068,88,101
water,34.002,28,46,54.926,50,66,80.771,76,91
water,42.875,35,49,71.743,63,79,89.385,82,95
water,27.952,24,43,49.806,46,73,75.366,72,86
water,37.281,34,56,64.113,60,81,86.074,82,103
water,22.908,20,26,42.74,40,46,71.887,68,76
water,93.048,86,98,125.883,117,130,125.293,117,130
water,22.828,20,26,45.665,41,53,72.84,69,77
water,30.591,27,35,52.221,49,56,76.619,74,83
water,76.901,53,93,107.989,80,116,112.358,94,124
water,70.711,56,198,108.156,77,176,103.751,86,167
water,45.122,36,53,73.059,64,81,90.663,84,98
water,32.759,28,39,54.418,49,60,77.399,73,83
water,25.326,23,28,49.476,47,53,79.584,76,83
water,94.039,85,119,126.789,122,145,126.005,120,142
water,26.372,23,69,51.75,47,94,79.296,75,116
water,26.843,23,30,54.644,51,64,74.918,71,78
water,64.486,42,146,90.02,69,165,91.46,76,169
water,80.46,76,86,114.03,110,118,115.147,110,119
water,51.232,47,56,77.751,72,84,87.959,83,92
water,42.967,37,144,67.283,61,144,85.602,80,146
water,65.127,61,70,97.303,94,101,92.326,89,96
water,25.77,22,29,50.685,48,53,79.875,75,83
water,27.29,24,44,48.42,46,62,69.861,66,82
water,32.347,28,37,54.524,50,63,80.113,76,85
water,51.185,44,63,69.61,64,80,81.431,76,90
water,97.42,86,138,97.474,85,141,106.678,102,158
water,23.151,20,27,42.995,40,46,72.636,69,77
water,23.859,21,41,40.991,39,67,66.908,64,80
water,65.253,54,77,116.528,103,124,95.758,87,103
water,28.929,23,88,48.432,42,106,73.05,66,120
water,25.513,23,29,49.958,47,53,79.546,75,82
water,23.114,19,27,42.72,40,46,72.354,68,77
water,31.252,27,49,49.246,47,75,77.032,73,92
water,76.932,64,90,106.145,101,112,114.503,109,119
water,24.096,21,51,60.132,57,85,85.368,80,110
water,23.032,20,27,42.547,40,46,72.066,69,76
water,40.073,36,43,63.4,60,67,83.344,79,87
water,27.418,24,36,48.613,45,59,71.949,68,75
water,43.272,39,51,70.132,67,78,92.378,88,99
water,65.15,56,215,107.42,73,211,104.046,85,210
water,85.573,81,90,132.655,128,137,129.999,125,135
water,27.559,22,136,44.482,40,136,68.587,64,144
water,96.489,88,160,95.976,86,153,105.6,95,161
water,34.887,28,52,60.279,52,80,81.519,74,96
water,22.897,20,27,42.313,40,46,71.911,68,76
water,23.24,21,27,42.81,41,46,72.035,68,76
water,89.137,43,109,103.151,61,113,112.254,85,119
water,69.237,48,88,104.708,74,111,107.671,94,117
water,39.18,29,55,63.99,53,81,84.615,78,95
water,27.403,23,31,48.788,45,52,72.011,68,75
water,84.18,78,89,119.953,116,124,120.507,116,124
water,23.468,20,27,44.243,41,47,73.622,69,77
water,23.947,20,28,43.592,41,47,73.183,69,77
water,55.95,39,255,98.974,70,252,105.761,73,220
water,23.577,21,27,43.258,40,46,71.445,67,75
water,65.31,47,80,94.588,67,102,92.301,80,103
water,47.597,43,54,70.971,64,82,85.119,81,92
water,31.255,22,95,46.822,40,97,70.708,66,114
water,24.155,21,27,45.024,41,50,72.347,68,77
water,23.086,20,27,42.75,40,46,71.941,67,75
water,34.208,30,73,55.063,52,95,83.134,79,119
water,83.748,78,89,116.009,109,123,103.827,98,110
water,47.688,42,55,74.293,68,80,84.948,80,90
water,23.245,20,26,43.444,41,46,72.919,69,77
water,49.304,44,57,82.261,78,88,84.922,80,91
water,39.982,37,44,63.592,60,67,83.235,79,88
water,24.233,21,27,41.472,39,44,67.19,64,71
water,36.963,33,58,63.171,57,88,84.678,81,97
water,24.161,21,28,45.582,41,54,72.328,69,77
water,40.478,29,52,85.107,52,91,91.26,68,97
water,29.592,25,36,57.541,53,65,77.972,73,83
water,43.842,34,159,69.589,60,153,87.51,77,155
water,39.119,35,46,63.553,58,75,83.619,79,88
water,23.445,20,26,44.281,41,47,73.333,70,77
water,86.183,50,102,117.593,77,132,114.641,85,130
water,96,53,214,99.442,64,202,111.278,82,214
water,36.898,34,40,64.182,61,67,75.375,72,80
water,40.4,24,135,62.028,45,109,75.155,64,117
water,41.44,38,48,79.331,75,84,90.975,86,97
water,48.047,36,61,74.413,63,87,85.857,78,94
water,23.568,21,26,44.388,42,47,73.615,68,78
water,30.488,27,34,56.138,51,61,79.417,75,83
water,45.114,40,69,72.714,68,87,93.237,89,102
water,32.893,29,40,55.886,50,69,81.267,76,88
water,23.416,20,44,40.471,38,60,66.732,64,86
water,31.548,28,35,59.888,57,63,76.46,72,81
water,35.534,30,81,57.362,52,97,76.707,70,112
water,93.86,75,105,108.343,103,115,115.856,112,122
water,25.61,22,29,49.987,47,53,79.422,75,83
water,79.016,75,84,123.516,117,131,123.353,118,129
water,88.511,51,93,120.495,79,125,118.327,86,123
water,53.638,30,120,91.08,52,109,85.578,65,115
water,39.969,35,46,63.881,59,70,94.122,89,99
water,88.659,79,96,93.562,88,99,113.531,108,119
water,56.16,50,60,85.937,81,90,92.936,89,97
water,30.841,27,43,56.414,53,70,73.825,70,82
water,31.277,28,36,61.971,58,66,82.664,79,87
water,34.841,31,61,59.352,55,81,82.557,78,105
water,36.712,26,126,99.535,53,137,106.49,65,139
water,61.552,55,67,86.562,80,93,89.677,84,95
water,79.829,75,86,112.853,108,117,115.558,112,121
water,24.163,21,78,60.19,55,114,86.217,79,138
water,39.095,34,44,62.704,58,67,92.059,87,96
water,91.039,77,150,119.167,102,170,121.153,107,171
water,23.392,20,27,44.045,41,47,73.113,69,77
water,37.686,34,41,56.009,53,59,76.229,72,80
water,43.237,32,52,61.546,53,69,86.777,79,95
water,43.414,41,46,71.424,68,74,82.905,79,87
water,38.637,33,47,64.547,59,71,81.102,76,88
water,53.959,40,61,83.647,72,90,98.902,89,106
water,118.016,41,151,123.491,72,152,118.641,74,141
water,43.44,25,158,56.498,44,132,77.362,67,132
water,36.096,26,126,66.607,58,127,81.955,73,134
water,90.065,72,107,106.787,102,112,114.685,110,120
water,38.295,35,48,54.537,51,61,71.563,68,78
water,23.313,20,28,47.993,42,59,73.964,70,80
water,31.393,26,54,63.01,48,83,78.531,67,89
water,67.886,60,79,93.392,84,105,95.846,87,105
water,43.464,36,54,55.116,48,65,76.854,71,86
water,24.378,21,54,61.501,58,93,87.208,83,122
water,41.547,36,57,68.098,61,82,88.72,84,102
water,41.639,37,50,62.835,59,73,83.415,78,91
water,64.803,59,70,90.584,86,96,91.677,86,97
water,26.658,23,29,53.633,50,57,74.592,71,77
water,30.496,26,34,53.706,50,59,73.441,69,78
water,60.567,35,167,83.491,59,128,87.158,71,122
water,91.803,86,98,125.693,119,130,124.455,118,129
water,43.598,36,80,72.773,66,103,89.542,84,121
water,82.996,78,112,114.298,110,126,115.138,111,127
water,24.978,21,74,42.133,39,82,67.843,64,102
water,88.47,61,103,117.853,86,130,115.782,90,125
water,25.22,21,113,61.289,57,129,86.734,70,136
water,37.712,31,69,65.854,55,89,86.086,78,104
water,33.682,29,40,57.741,51,68,81.69,77,87
water,67.931,60,91,103.34,95,121,113.346,108,132
water,78.942,62,124,110.103,80,130,100.107,86,132
water,90.634,63,190,117.804,77,183,108.536,79,175
water,37.626,32,81,61.189,57,92,88.97,82,110
water,54.355,51,60,72.165,68,77,82.059,78,87
water,32.156,21,152,47.096,39,132,70.994,63,139
water,23.723,20,26,46.113,41,52,72.785,68,77
water,54.49,44,60,82.695,70,89,89.607,84,94
water,23.054,21,27,48.46,45,51,72.946,69,77
water,37.188,32,43,58.756,55,64,77.415,74,82
water,96.744,90,104,97.222,92,103,106.659,100,112
water,77.907,58,223,115.875,92,202,110.11,96,194
water,25.929,23,30,51.053,48,55,73.483,70,77
water,89.31,83,99,123.522,119,133,124.345,119,132
water,64.975,50,71,95.424,75,102,99.766,89,104
water,38.964,26,154,55.916,48,140,77.889,70,150
water,40.874,37,164,66.114,61,160,84.905,80,159
water,25.296,22,29,46.025,44,49,69.086,65,72
water,81.371,77,86,125.685,121,130,125.139,120,131
water,23.384,21,26,49.27,46,52,73.434,70,78
water,41.356,38,44,64.562,61,68,83.917,80,88
water,26.537,24,32,53.51,50,59,74.509,71,80
water,99.843,96,106,106.965,103,110,114.476,109,119
water,29.303,27,33,48.239,45,51,75.48,71,79
water,92.221,83,113,108.769,105,117,114.925,110,120
water,24.435,21,32,41.449,39,55,66.232,62,73
water,23.801,21,27,43.499,41,46,71.599,68,75
water,89.16,74,96,121.574,93,127,106.056,99,112
water,36.845,33,42,60.803,56,67,91.769,88,96
water,54.633,48,60,84.477,77,90,114.799,109,120
water,48.812,40,186,69.942,62,171,84.936,73,166
water,78.444,74,84,111.729,108,115,114.571,111,119
water,50.911,47,56,78.009,75,82,84.737,81,90
water,38.872,32,83,56.48,48,109,77.503,71,110
water,44.491,32,81,74.034,58,104,87.136,80,110
water,28.006,25,120,62.15,59,136,89.535,85,158
water,60.344,55,69,88.181,83,96,88.594,84,95
water,23.629,20,27,41.095,39,44,67.317,65,71
water,76.829,71,84,117.133,112,122,114.177,108,120
water,23.443,20,27,43.568,41,47,73.143,69,77
water,90.275,81,103,136.863,123,149,130.959,117,144
water,24.254,21,28,41.432,39,46,67.355,64,71
water,40.325,33,47,59.086,53,65,84.539,79,90
water,55.675,26,89,83.561,50,101,86.477,62,108
water,61.108,47,75,85.54,74,94,98.996,89,107
water,44.967,39,111,72.204,67,115,92.184,82,125
water,32.829,28,38,54.925,50,60,77.633,73,83
water,49.221,41,94,76.903,67,113,93.396,85,128
water,78.216,68,96,103.613,98,110,112.601,108,119
water,46.09,28,64,82.874,50,97,85.495,69,103
water,23.027,19,27,42.76,40,46,72.202,68,76
water,29.845,27,33,53.383,51,56,76.939,74,81
water,30.427,26,35,54.495,50,58,73.333,69,77
water,22.968,19,26,42.404,39,45,71.761,68,75
water,35.715,32,61,61.055,58,83,84.259,81,107
water,83.135,76,90,116.781,109,124,102.936,97,109
water,52.187,48,64,71.339,67,82,81.575,77,92
water,91.481,81,116,103.425,98,121,111.915,108,127
water,95.233,50,110,125.107,74,134,126.317,84,136
water,49.336,42,96,76.167,69,120,116.905,110,148
water,44.271,37,57,76.928,68,88,86.953,81,96
water,91.604,86,98,122.649,118,128,118.322,114,124
water,52.85,46,65,72.398,66,82,82.099,76,90
water,28.476,24,32,46.124,43,49,70.146,66,73
water,38.348,33,44,82.619,73,88,93.029,84,98
water,124.128,107,162,130.442,117,164,130.631,116,163
water,60.784,29,107,85.837,52,118,89.16,70,122
water,27.64,23,119,48.091,44,117,70.126,66,120
water,23.37,20,27,43.657,41,46,72.848,69,77
water,23.187,20,26,43.302,41,47,72.117,68,76
water,23.236,20,27,43.108,41,46,72.671,69,76
water,31.203,28,35,62.642,59,69,81.971,76,86
water,41.665,34,50,61.202,55,80,86.042,80,95
water,47.629,44,52,73.268,69,78,117.63,113,123
water,38.534,35,43,54.812,51,59,71.129,68,76
water,105.884,99,112,109.826,106,114,109.784,105,114
water,25.435,23,29,46.106,44,49,68.927,65,72
water,23.192,20,27,43.065,41,46,72.523,69,76
water,64.484,58,76,105.161,101,114,115.643,111,125
water,48.686,37,76,75.855,62,104,89.247,81,115
water,24.338,21,27,41.443,39,44,67.663,65,72
water,23.77,20,26,40.852,39,44,67.022,64,70
water,23.137,20,27,42.705,39,46,71.808,67,75
water,39.989,36,43,62.12,59,66,82.797,79,87
water,38.194,34,51,59.849,57,72,80.135,76,93
water,31.213,29,35,58.253,56,61,75.717,71,79
water,45.237,42,49,73.329,70,78,84.497,80,88
water,79.649,63,190,92.07,82,188,102.989,95,200
water,48.064,42,104,73.13,68,111,116.463,111,147
water,119.948,112,150,128.056,120,152,128.228,121,151
water,27.537,24,65,46.755,44,85,72.322,70,109
water,31.812,27,39,53.773,50,59,76.614,72,83
water,88.107,77,100,107.273,103,111,114.72,109,120
water,52.859,47,59,72.792,68,78,89.235,84,94
water,79.284,59,124,95.312,77,131,104.888,89,132
water,51.672,48,57,78.705,76,83,89.167,85,93
water,31.248,27,35,53.859,51,56,78.026,75,81
water,50.912,47,55,79.047,74,83,88.628,84,93
water,25.39,23,29,49.424,47,53,79.525,75,83
water,89.676,83,106,122.587,116,138,120.266,112,137
water,23.485,20,27,43.867,41,47,73.056,69,77
water,88.281,73,110,104.489,97,115,114.105,107,125
water,45.991,43,50,85.679,82,91,85.75,83,90
water,38.034,35,67,61.871,58,91,92.602,89,119
water,98.621,91,152,97.851,91,152,107.577,100,162
water,105.488,102,110,115.174,112,118,112.294,108,116
water,39.811,36,43,62.615,59,66,82.931,79,87
water,85.309,80,90,116.563,113,122,118.447,113,125
water,44.471,39,169,74.521,70,169,88.765,83,169
water,82.568,78,88,117.052,110,122,101.41,97,107
water,84.685,81,89,118.827,115,123,120.312,117,125
water,29.889,27,34,55.378,51,59,73.403,70,78
water,81.54,73,91,114.668,104,123,102.108,96,110
water,88.268,83,94,119.697,115,124,121.799,116,127
water,37.837,33,72,65.014,61,99,86.591,83,120
water,58.935,32,255,105.054,86,216,115.653,86,192
water,22.994,18,27,39.876,37,44,65.076,61,70
water,37.82,34,41,60.92,58,64,80.028,76,85
water,39.743,36,43,61.885,59,65,82.307,77,86
water,29.738,26,51,44.919,41,73,72.95,69,87
water,23.758,21,26,40.857,38,43,66.78,64,70
water,40.289,29,48,67.546,53,75,85.898,77,93
water,28.371,24,34,56.206,53,65,77.211,74,83
water,73.84,69,78,109.067,105,113,112.344,108,117
water,40.493,31,48,61.916,55,70,83.374,76,90
water,22.945,20,27,42.56,40,45,71.721,68,76
water,51.434,47,55,80.346,75,84,88.982,85,93
water,53.113,47,62,71.22,67,76,81.556,76,89
water,95.709,89,101,127.051,121,132,127.201,122,133
water,23.164,20,27,42.722,40,46,71.887,68,76
water,23.555,21,27,43.06,41,46,71.995,68,76
water,80.427,73,90,107.174,102,114,115.428,111,121
water,34.032,30,46,57.455,53,68,81.307,78,91
water,96.62,89,105,108.887,105,113,115.158,110,119
water,23.391,20,27,43.173,40,46,71.753,67,76
water,38.808,34,65,62.354,57,85,83.62,79,109
water,79.044,74,84,121.881,117,126,122.352,118,127
water,79.002,52,96,102.281,73,114,112.612,94,124
water,92.353,57,122,120.474,83,143,122.089,95,139
water,54.684,29,64,82.127,52,91,84.692,69,94
water,76.924,71,82,119.464,108,126,120.284,114,125
water,38.958,35,62,60.802,57,80,80.604,76,100
water,23.858,20,70,40.978,38,83,67,64,100
water,96.222,89,103,107.482,104,111,114.722,110,119
water,35.891,24,78,72.541,48,127,87.499,63,115
water,55.444,51,60,85.092,81,89,115.476,112,120
water,46.736,43,57,71.166,68,80,87.416,83,98
water,41.548,34,96,71.05,65,139,84.492,79,122
water,71.717,61,90,82.407,74,99,91.842,83,108
water,23.182,20,26,43.226,40,48,72.441,69,77
water,39.471,34,65,68.432,60,110,78.433,72,99
water,42.147,38,63,72.011,64,97,84.723,76,98
water,65.535,43,88,95.001,65,106,92.367,78,108
water,41.001,37,44,64.131,61,68,83.273,79,87
water,26.766,24,35,53.62,50,62,74.72,71,83
water,23.552,20,27,43.714,41,47,72.779,69,77
water,37.76,34,41,56.15,53,59,76.285,73,81
water,31.508,22,103,46.941,40,95,70.846,64,108
water,36.218,31,43,69.411,65,75,85.961,81,92
water,23.198,19,26,44.933,41,51,73.482,69,79
water,39.047,36,43,62.738,60,66,82.85,79,87
water,24.461,21,27,41.734,39,45,67.446,64,71
water,35.145,31,74,60.432,55,96,83.344,79,119
water,34.29,31,39,61.196,55,66,82.551,78,87
water,46.432,30,51,62.81,48,68,77.59,66,81
water,24.137,21,27,41.412,39,44,67.061,64,71
water,35.232,32,39,58.58,55,62,90.267,87,94
water,78.29,73,83,121.088,111,128,121.296,114,129
water,22.942,19,26,44.706,41,48,72.566,68,77
water,55.833,50,61,79.023,74,86,90.108,85,94
water,47.566,41,137,68.501,62,135,85.394,79,138
water,26.732,23,32,53.765,49,58,74.881,70,78
water,84.096,52,218,93.687,75,132,104.946,83,147
water,66.976,58,76,118.368,107,128,97.279,90,106
water,32.158,28,44,60.133,57,71,77.404,73,88
water,88.312,82,104,118.251,114,129,121.073,117,132
water,23.061,19,93,40.155,38,109,66.167,63,124
water,62.452,58,66,87.46,84,91,90.592,86,95
water,53.327,42,113,78.64,69,127,85.824,78,123
water,38.392,33,99,61.647,57,106,89.508,85,125
water,36.456,34,39,53.482,51,56,69.901,67,75
water,62.402,58,70,107.777,104,115,103.299,99,110
water,44.921,38,79,70.262,63,111,86.714,80,115
water,43.451,37,49,72.778,63,79,89.527,83,94
water,39.885,36,44,62.665,60,67,83.168,79,86
water,37.986,34,41,56.174,54,59,76.492,72,81
water,79.078,61,255,117.534,95,229,115.142,99,219
water,85.87,76,97,117.42,106,128,115.037,104,127
water,26.164,22,32,48.136,44,55,69.205,65,73
water,65.353,60,71,96.198,93,100,90.8,86,95
water,81.642,77,87,124.772,120,130,125.065,121,130
water,23.732,21,45,58.742,55,81,84.792,81,105
water,36.57,29,48,57.35,51,70,82.466,76,91
water,44.922,42,48,73.123,70,77,84.414,80,87
water,47.163,40,72,76.32,69,99,94.466,89,116
water,51.364,44,57,78.749,71,84,95.06,89,101
water,31.209,28,34,52.94,50,56,77.178,75,81
water,22.839,20,27,42.371,40,45,71.834,68,75
water,23.657,20,27,44.259,41,48,72.926,69,77
water,23.307,20,27,43.315,41,47,72.558,69,77
water,36.879,32,113,75.544,71,154,93.185,88,138
water,78.869,74,83,119.875,111,125,122.094,117,128
water,65.407,60,70,96.169,92,101,90.683,86,95
water,38.925,35,43,60.818,57,65,80.214,76,85
water,96.274,83,102,127.428,115,133,128.148,118,133
water,81.545,75,89,114.95,109,122,102.03,94,109
water,35.53,32,43,61.186,57,68,84.046,80,90
water,38.962,35,42,60.999,57,64,81.784,77,85
water,52.987,36,98,78.31,58,116,86.237,75,114
water,38.893,36,44,60.837,58,64,80.586,76,86
water,36.272,31,62,58.035,53,104,81.43,77,100
water,60.334,55,67,85.123,80,92,88.844,84,94
water,31.253,27,34,49.052,46,52,76.843,73,81
water,24.905,22,27,45.377,43,48,68.111,64,71
water,40.495,35,46,68.215,63,73,88.253,83,93
water,26.39,24,30,46.802,44,50,69.967,66,73
water,80.577,77,86,117.861,114,122,116.849,112,121
water,25.463,22,28,42.642,40,46,68.267,65,72
water,23.562,20,26,44.38,41,47,73.579,69,77
water,53.334,40,211,75.072,60,175,88.563,66,156
water,82.782,70,103,108.824,99,127,117.395,110,137
water,23.458,20,28,43.41,41,46,72.883,69,76
water,30.332,26,37,59.822,56,65,80.222,76,86
water,44.757,41,66,71.343,66,89,90.798,86,107
water,77.79,65,101,94.275,87,106,104.021,97,117
water,40.769,37,80,58.781,55,95,74.333,71,114
water,82.007,65,92,113.447,88,124,103.139,90,113
water,64.692,30,75,94.098,52,103,90.366,69,101
water,40.668,38,44,78.901,75,83,90.969,87,96
water,64.7,42,82,95.141,63,102,91.473,77,104
water,38.057,35,42,59.448,56,63,80.196,76,84
